UserID,Tier,MonthsActive,HoursStreamed,Region,Price,TotalRevenue,Engagement_tier
12796,Premium,5,213.3132868611838,Europe,19.99,99.94999999999999,Medium Engagement
12797,Premium,2,248.6489042306338,Latin America,19.99,39.98,Medium Engagement
12798,Premium,10,284.9833447630196,Latin America,19.99,199.89999999999998,Medium Engagement
12799,Standard,1,255.92858516127095,North America,14.99,14.99,Medium Engagement
12800,Standard,7,228.38829771166618,Asia,14.99,104.93,Medium Engagement
12801,Premium,10,263.72596962336115,Asia,19.99,199.89999999999998,Medium Engagement
12802,Basic,1,175.63547191715259,North America,9.99,9.99,Medium Engagement
12803,Standard,11,257.89589679322586,North America,14.99,164.89000000000001,Medium Engagement
12804,Basic,11,261.29518696334753,Europe,9.99,109.89,Medium Engagement
12805,Basic,8,137.27148554818893,North America,9.99,79.92,Low Engagement
12806,Standard,3,324.67703157777714,Asia,14.99,44.97,Medium Engagement
12807,Standard,10,183.89247210797532,Europe,14.99,149.9,Medium Engagement
12808,Basic,6,256.7732349404826,Latin America,9.99,59.94,Medium Engagement
12809,Basic,7,337.33088054014524,Asia,9.99,69.93,Medium Engagement
12810,Premium,10,319.4257568285402,Latin America,19.99,199.89999999999998,Medium Engagement
12811,Premium,1,252.57500414266266,Latin America,19.99,19.99,Medium Engagement
12812,Standard,6,222.81257478384487,Latin America,14.99,89.94,Medium Engagement
12813,Premium,7,321.06339314316756,Asia,19.99,139.92999999999998,Medium Engagement
12814,Premium,6,300.60212333564647,Latin America,19.99,119.94,Medium Engagement
12815,Premium,4,248.6489042306338,Asia,19.99,79.96,Medium Engagement
12816,Premium,1,190.3829764748732,Latin America,19.99,19.99,Medium Engagement
12817,Basic,11,94.57336137280012,North America,9.99,109.89,Low Engagement
12818,Standard,9,261.5523881262691,North America,14.99,134.91,Medium Engagement
12819,Premium,4,243.7976691236201,Asia,19.99,79.96,Medium Engagement
12820,Basic,7,335.21435309819066,Latin America,9.99,69.93,Medium Engagement
12821,Basic,7,276.9291320110275,Latin America,9.99,69.93,Medium Engagement
12822,Basic,2,350.0671895629518,Latin America,9.99,19.98,High Engagement
12823,Premium,1,197.69768290628718,North America,19.99,19.99,Medium Engagement
12824,Premium,8,335.3612748225714,Latin America,19.99,159.92,Medium Engagement
12825,Standard,8,210.33127156715085,Latin America,14.99,119.92,Medium Engagement
12826,Premium,7,248.6489042306338,Asia,19.99,139.92999999999998,Medium Engagement
12827,Premium,8,140.59312056019797,Latin America,19.99,159.92,Low Engagement
12828,Basic,3,267.63514745246414,North America,9.99,29.97,Medium Engagement
12829,Standard,11,101.14840439155674,Latin America,14.99,164.89000000000001,Low Engagement
12830,Premium,2,229.9646885543684,North America,19.99,39.98,Medium Engagement
12831,Premium,7,283.0265495408435,North America,19.99,139.92999999999998,Medium Engagement
12832,Basic,8,248.6489042306338,Europe,9.99,79.92,Medium Engagement
12833,Basic,1,171.21717784330247,North America,9.99,9.99,Medium Engagement
12834,Premium,12,313.45888519719506,Europe,19.99,239.88,Medium Engagement
12835,Standard,10,242.24029076148074,Europe,14.99,149.9,Medium Engagement
12836,Standard,9,213.28220147269963,Latin America,14.99,134.91,Medium Engagement
12837,Basic,11,253.14219408657073,Europe,9.99,109.89,Medium Engagement
12838,Basic,4,447.75018564591915,Asia,9.99,39.96,High Engagement
12839,Premium,12,336.5127137336158,North America,19.99,239.88,Medium Engagement
12840,Basic,4,337.193025114088,Asia,9.99,39.96,Medium Engagement
12841,Premium,3,282.6659739244273,Europe,19.99,59.97,Medium Engagement
12842,Standard,6,262.486395443286,Latin America,14.99,89.94,Medium Engagement
12843,Standard,1,70.2938283752188,North America,14.99,14.99,Low Engagement
12844,Premium,6,199.0764740152651,Asia,19.99,119.94,Medium Engagement
12845,Basic,2,213.9569190098144,Latin America,9.99,19.98,Medium Engagement
12846,Standard,9,109.38309519643502,Europe,14.99,134.91,Low Engagement
12847,Basic,2,163.19381573384248,Latin America,9.99,19.98,Medium Engagement
12848,Standard,7,101.43726468080246,Asia,14.99,104.93,Low Engagement
12849,Premium,12,247.12571232269707,Latin America,19.99,239.88,Medium Engagement
12850,Premium,1,311.4074478136612,Asia,19.99,19.99,Medium Engagement
12851,Premium,12,333.0080888968247,Latin America,19.99,239.88,Medium Engagement
12852,Standard,7,281.1088346559431,North America,14.99,104.93,Medium Engagement
12853,Basic,5,177.74527441010733,Latin America,9.99,49.95,Medium Engagement
12854,Basic,8,105.09511311100303,North America,9.99,79.92,Low Engagement
12855,Basic,4,118.23484754488734,Asia,9.99,39.96,Low Engagement
12856,Standard,12,154.8263067059126,North America,14.99,179.88,Medium Engagement
12857,Standard,10,183.3355226473244,Latin America,14.99,149.9,Medium Engagement
12858,Standard,7,238.018862650631,North America,14.99,104.93,Medium Engagement
12859,Standard,6,173.93768364047736,Asia,14.99,89.94,Medium Engagement
12860,Standard,5,275.4231920251196,Latin America,14.99,74.95,Medium Engagement
12861,Basic,4,232.57948729003954,North America,9.99,39.96,Medium Engagement
12862,Standard,7,250.79092838057693,North America,14.99,104.93,Medium Engagement
12863,Standard,12,335.51879145034036,Europe,14.99,179.88,Medium Engagement
12864,Basic,5,161.48261993497226,North America,9.99,49.95,Medium Engagement
12865,Standard,5,248.6489042306338,Europe,14.99,74.95,Medium Engagement
12866,Basic,1,248.9520078642945,Asia,9.99,9.99,Medium Engagement
12867,Basic,2,224.98852892727285,Europe,9.99,19.98,Medium Engagement
12868,Premium,5,316.394224064947,Asia,19.99,99.94999999999999,Medium Engagement
12869,Premium,3,315.9260615917756,North America,19.99,59.97,Medium Engagement
12870,Premium,2,179.0131903008679,North America,19.99,39.98,Medium Engagement
12871,Premium,4,236.3379562106557,Europe,19.99,79.96,Medium Engagement
12872,Standard,4,271.0908761938049,Asia,14.99,59.96,Medium Engagement
12873,Premium,4,229.52449389830616,North America,19.99,79.96,Medium Engagement
12874,Basic,4,293.8765999215849,Europe,9.99,39.96,Medium Engagement
12875,Standard,3,271.08940134327065,Europe,14.99,44.97,Medium Engagement
12876,Premium,12,387.44209302670095,Europe,19.99,239.88,High Engagement
12877,Basic,7,248.6489042306338,North America,9.99,69.93,Medium Engagement
12878,Standard,9,240.8173007689452,Asia,14.99,134.91,Medium Engagement
12879,Standard,12,181.86231163658567,North America,14.99,179.88,Medium Engagement
12880,Premium,5,295.3080591579283,Latin America,19.99,99.94999999999999,Medium Engagement
12881,Standard,4,128.71210824658417,Latin America,14.99,59.96,Low Engagement
12882,Basic,11,275.9734532668665,North America,9.99,109.89,Medium Engagement
12883,Standard,2,202.7463676488744,Asia,14.99,29.98,Medium Engagement
12884,Basic,2,194.93786004092394,Europe,9.99,19.98,Medium Engagement
12885,Standard,5,141.51263473444845,Latin America,14.99,74.95,Low Engagement
12886,Premium,7,215.11930403492454,Latin America,19.99,139.92999999999998,Medium Engagement
12887,Basic,10,248.6489042306338,North America,9.99,99.9,Medium Engagement
12888,Standard,10,248.11084873528904,Latin America,14.99,149.9,Medium Engagement
12889,Standard,9,297.0760313405856,Latin America,14.99,134.91,Medium Engagement
12890,Standard,7,374.8481366474706,Europe,14.99,104.93,High Engagement
12891,Basic,5,269.78166886169316,Europe,9.99,49.95,Medium Engagement
12892,Basic,10,208.09003209532446,Asia,9.99,99.9,Medium Engagement
12893,Basic,10,285.0439161387092,Latin America,9.99,99.9,Medium Engagement
12894,Premium,10,209.17778902642812,Asia,19.99,199.89999999999998,Medium Engagement
12895,Premium,6,212.1682987527123,Asia,19.99,119.94,Medium Engagement
12896,Basic,11,136.00804002857615,Europe,9.99,109.89,Low Engagement
12897,Standard,12,319.46931183132943,Europe,14.99,179.88,Medium Engagement
12898,Premium,3,221.04980682629204,North America,19.99,59.97,Medium Engagement
12899,Basic,5,263.65736843618964,Europe,9.99,49.95,Medium Engagement
12900,Standard,8,172.30285535450204,Asia,14.99,119.92,Medium Engagement
12901,Premium,1,282.69607222866046,Latin America,19.99,19.99,Medium Engagement
12902,Standard,12,192.85440713986873,Asia,14.99,179.88,Medium Engagement
12903,Standard,1,239.37184587236317,Asia,14.99,14.99,Medium Engagement
12904,Standard,7,315.8369523429344,Asia,14.99,104.93,Medium Engagement
12905,Standard,5,309.3069484174397,Europe,14.99,74.95,Medium Engagement
12906,Premium,5,248.34774456122946,Asia,19.99,99.94999999999999,Medium Engagement
12907,Premium,1,117.39017254699613,North America,19.99,19.99,Low Engagement
12908,Premium,9,474.4607927545481,Latin America,19.99,179.91,High Engagement
12909,Basic,1,380.9394227704852,Europe,9.99,9.99,High Engagement
12910,Premium,5,304.2006118666224,Asia,19.99,99.94999999999999,Medium Engagement
12911,Standard,10,193.5097163806772,North America,14.99,149.9,Medium Engagement
12912,Premium,9,241.48058787235266,Latin America,19.99,179.91,Medium Engagement
12913,Standard,4,209.24346776676123,Asia,14.99,59.96,Medium Engagement
12914,Basic,8,344.7891954322291,Latin America,9.99,79.92,Medium Engagement
12915,Standard,6,269.68771681388756,Europe,14.99,89.94,Medium Engagement
12916,Standard,11,191.18771062301255,Europe,14.99,164.89000000000001,Medium Engagement
12917,Standard,3,214.69336756564135,North America,14.99,44.97,Medium Engagement
12918,Basic,4,334.08911069274285,Europe,9.99,39.96,Medium Engagement
12919,Premium,2,370.00733851153586,North America,19.99,39.98,High Engagement
12920,Premium,1,364.6248672614684,Asia,19.99,19.99,High Engagement
12921,Basic,8,306.77740487904833,Latin America,9.99,79.92,Medium Engagement
12922,Standard,1,231.05313483980223,Europe,14.99,14.99,Medium Engagement
12923,Premium,11,6.886463100315979,Latin America,19.99,219.89,Low Engagement
12924,Basic,1,272.2870017856166,Latin America,9.99,9.99,Medium Engagement
12925,Premium,4,249.86284308669246,Asia,19.99,79.96,Medium Engagement
12926,Basic,10,260.4986572241015,Asia,9.99,99.9,Medium Engagement
12927,Standard,12,254.04230102749048,Europe,14.99,179.88,Medium Engagement
12928,Premium,10,150.53033785381322,Asia,19.99,199.89999999999998,Medium Engagement
12929,Basic,6,291.80564176383893,Latin America,9.99,59.94,Medium Engagement
12930,Premium,9,248.6489042306338,North America,19.99,179.91,Medium Engagement
12931,Premium,1,301.17540865447444,North America,19.99,19.99,Medium Engagement
12932,Premium,7,320.993275268004,North America,19.99,139.92999999999998,Medium Engagement
12933,Premium,10,295.30387336912173,Europe,19.99,199.89999999999998,Medium Engagement
12934,Basic,11,219.24779413458168,Asia,9.99,109.89,Medium Engagement
12935,Standard,5,244.68723640629324,Asia,14.99,74.95,Medium Engagement
12936,Basic,12,256.8343650440033,Asia,9.99,119.88,Medium Engagement
12937,Basic,8,258.0774586829964,Asia,9.99,79.92,Medium Engagement
12938,Basic,7,324.86632419787975,Latin America,9.99,69.93,Medium Engagement
12939,Standard,4,298.2751564766868,North America,14.99,59.96,Medium Engagement
12940,Premium,4,405.8007579677465,Latin America,19.99,79.96,High Engagement
12941,Premium,6,415.48517349135045,Europe,19.99,119.94,High Engagement
12942,Premium,6,255.9737186960444,North America,19.99,119.94,Medium Engagement
12943,Standard,9,-37.74916613445271,North America,14.99,134.91,Low Engagement
12944,Premium,12,342.762434959545,Latin America,19.99,239.88,Medium Engagement
12945,Standard,5,209.47177457597093,Europe,14.99,74.95,Medium Engagement
12946,Premium,8,189.8887058626745,Europe,19.99,159.92,Medium Engagement
12947,Premium,5,220.1166043757975,North America,19.99,99.94999999999999,Medium Engagement
12948,Basic,2,216.50177148890452,Asia,9.99,19.98,Medium Engagement
12949,Standard,6,295.92023575790444,Europe,14.99,89.94,Medium Engagement
12950,Basic,9,133.0423165655331,Latin America,9.99,89.91,Low Engagement
12951,Basic,3,169.1709440656299,Europe,9.99,29.97,Medium Engagement
12952,Basic,1,248.6489042306338,North America,9.99,9.99,Medium Engagement
12953,Standard,1,296.7208022809981,Asia,14.99,14.99,Medium Engagement
12954,Standard,3,298.11562337020086,Europe,14.99,44.97,Medium Engagement
12955,Premium,10,190.97227908000258,North America,19.99,199.89999999999998,Medium Engagement
12956,Basic,5,176.630076305032,Europe,9.99,49.95,Medium Engagement
12957,Premium,3,212.00238746590605,Asia,19.99,59.97,Medium Engagement
12958,Basic,9,267.9904564213544,Latin America,9.99,89.91,Medium Engagement
12959,Standard,8,361.41080269544125,North America,14.99,119.92,High Engagement
12960,Standard,3,96.44221106719374,North America,14.99,44.97,Low Engagement
12961,Standard,9,233.4453432281225,Asia,14.99,134.91,Medium Engagement
12962,Basic,6,150.04911692310972,North America,9.99,59.94,Medium Engagement
12963,Standard,7,126.08179919848827,Asia,14.99,104.93,Low Engagement
12964,Basic,4,322.52174840086127,North America,9.99,39.96,Medium Engagement
12965,Premium,4,290.8468430874504,Asia,19.99,79.96,Medium Engagement
12966,Basic,12,283.70751369604466,Europe,9.99,119.88,Medium Engagement
12967,Premium,2,319.0769379798245,Europe,19.99,39.98,Medium Engagement
12968,Basic,5,214.0210827425398,Europe,9.99,49.95,Medium Engagement
12969,Premium,8,217.5521862749854,North America,19.99,159.92,Medium Engagement
12970,Standard,7,413.9297962541931,Asia,14.99,104.93,High Engagement
12971,Premium,7,231.5071709305319,Asia,19.99,139.92999999999998,Medium Engagement
12972,Standard,6,305.13490847905683,Latin America,14.99,89.94,Medium Engagement
12973,Standard,3,250.47861557224863,Europe,14.99,44.97,Medium Engagement
12974,Premium,5,111.38061024411886,Latin America,19.99,99.94999999999999,Low Engagement
12975,Basic,1,96.65282471490488,Europe,9.99,9.99,Low Engagement
12976,Basic,7,206.57618350450713,Latin America,9.99,69.93,Medium Engagement
12977,Basic,9,329.2075938752492,Europe,9.99,89.91,Medium Engagement
12978,Basic,1,309.12187424770025,Asia,9.99,9.99,Medium Engagement
12979,Basic,2,318.55578731680254,Europe,9.99,19.98,Medium Engagement
12980,Standard,3,175.97153657977634,North America,14.99,44.97,Medium Engagement
12981,Basic,3,371.1904367591735,Europe,9.99,29.97,High Engagement
12982,Standard,8,177.63300248602118,Europe,14.99,119.92,Medium Engagement
12983,Standard,7,265.96182990024766,Asia,14.99,104.93,Medium Engagement
12984,Standard,6,249.22357825691975,North America,14.99,89.94,Medium Engagement
12985,Premium,10,236.95946347640603,Asia,19.99,199.89999999999998,Medium Engagement
12986,Premium,10,350.3944103721705,Latin America,19.99,199.89999999999998,High Engagement
12987,Standard,11,197.11671098755295,Latin America,14.99,164.89000000000001,Medium Engagement
12988,Premium,4,148.7796058216054,North America,19.99,79.96,Low Engagement
12989,Basic,9,251.49966146548144,Latin America,9.99,89.91,Medium Engagement
12990,Basic,1,220.01299492851052,North America,9.99,9.99,Medium Engagement
12991,Standard,11,503.30371893119843,Europe,14.99,164.89000000000001,High Engagement
12992,Basic,2,300.7380607329981,Latin America,9.99,19.98,Medium Engagement
12993,Standard,4,219.29945685860318,Europe,14.99,59.96,Medium Engagement
12994,Standard,3,170.7916323109685,Asia,14.99,44.97,Medium Engagement
12995,Basic,1,108.97836920734116,Latin America,9.99,9.99,Low Engagement
12996,Premium,5,173.10856856969252,Asia,19.99,99.94999999999999,Medium Engagement
12997,Basic,7,258.62063288193485,Asia,9.99,69.93,Medium Engagement
12998,Basic,2,357.0496488696077,North America,9.99,19.98,High Engagement
12999,Standard,5,334.12668567909395,Asia,14.99,74.95,Medium Engagement
13000,Standard,6,267.18211237347845,North America,14.99,89.94,Medium Engagement
13001,Standard,11,225.76242507231365,North America,14.99,164.89000000000001,Medium Engagement
13002,Standard,7,248.6489042306338,North America,14.99,104.93,Medium Engagement
13003,Premium,1,211.1021501886568,North America,19.99,19.99,Medium Engagement
13004,Premium,7,378.87729968229064,North America,19.99,139.92999999999998,High Engagement
13005,Premium,4,235.810736404369,Europe,19.99,79.96,Medium Engagement
13006,Standard,8,243.5246606314955,North America,14.99,119.92,Medium Engagement
13007,Standard,4,83.81331812344987,Latin America,14.99,59.96,Low Engagement
13008,Standard,6,235.34238651079272,North America,14.99,89.94,Medium Engagement
13009,Premium,9,312.7363103473706,Europe,19.99,179.91,Medium Engagement
13010,Standard,5,248.6489042306338,Latin America,14.99,74.95,Medium Engagement
13011,Basic,12,193.69597491303904,Latin America,9.99,119.88,Medium Engagement
13012,Basic,4,309.4533263300249,Europe,9.99,39.96,Medium Engagement
13013,Standard,8,139.250708236146,Latin America,14.99,119.92,Low Engagement
13014,Basic,9,329.3350755656439,Europe,9.99,89.91,Medium Engagement
13015,Basic,4,248.6489042306338,Asia,9.99,39.96,Medium Engagement
13016,Premium,3,220.85738346315978,Asia,19.99,59.97,Medium Engagement
13017,Standard,8,165.70911961558045,North America,14.99,119.92,Medium Engagement
13018,Standard,5,278.35346953209125,North America,14.99,74.95,Medium Engagement
13019,Premium,2,434.49039887720346,North America,19.99,39.98,High Engagement
13020,Basic,10,308.6122929595474,North America,9.99,99.9,Medium Engagement
13021,Basic,9,185.17860535445982,Europe,9.99,89.91,Medium Engagement
13022,Standard,3,335.1715439118607,Asia,14.99,44.97,Medium Engagement
13023,Basic,12,226.2490340549313,Europe,9.99,119.88,Medium Engagement
13024,Premium,2,353.08637360706695,Latin America,19.99,39.98,High Engagement
13025,Premium,1,310.5007301623272,Latin America,19.99,19.99,Medium Engagement
13026,Standard,8,29.26438258962,Latin America,14.99,119.92,Low Engagement
13027,Premium,11,174.69402752837294,Latin America,19.99,219.89,Medium Engagement
13028,Premium,3,320.82889171265424,Latin America,19.99,59.97,Medium Engagement
13029,Standard,7,261.3742954108763,Asia,14.99,104.93,Medium Engagement
13030,Premium,1,173.2183039219112,Europe,19.99,19.99,Medium Engagement
13031,Premium,1,202.48078633796405,Latin America,19.99,19.99,Medium Engagement
13032,Premium,12,107.03225349329645,North America,19.99,239.88,Low Engagement
13033,Basic,9,243.3720034355203,Asia,9.99,89.91,Medium Engagement
13034,Standard,12,415.8017294511823,North America,14.99,179.88,High Engagement
13035,Standard,8,310.3700043049244,Asia,14.99,119.92,Medium Engagement
13036,Standard,12,414.2812750891318,Asia,14.99,179.88,High Engagement
13037,Basic,3,316.17978173424854,North America,9.99,29.97,Medium Engagement
13038,Basic,6,327.06095075145186,North America,9.99,59.94,Medium Engagement
13039,Standard,11,398.0559015808768,Latin America,14.99,164.89000000000001,High Engagement
13040,Basic,3,278.294744450667,North America,9.99,29.97,Medium Engagement
13041,Standard,12,235.95795088698398,Europe,14.99,179.88,Medium Engagement
13042,Basic,4,327.4493137466509,Asia,9.99,39.96,Medium Engagement
13043,Premium,1,359.03801778414135,Asia,19.99,19.99,High Engagement
13044,Premium,5,214.00265179658433,Latin America,19.99,99.94999999999999,Medium Engagement
13045,Standard,1,195.88231882449782,Asia,14.99,14.99,Medium Engagement
13046,Basic,1,260.414202432316,North America,9.99,9.99,Medium Engagement
13047,Basic,10,312.3624150198747,Asia,9.99,99.9,Medium Engagement
13048,Premium,11,309.8568286496171,Asia,19.99,219.89,Medium Engagement
13049,Premium,11,248.6489042306338,North America,19.99,219.89,Medium Engagement
13050,Basic,7,393.3704550297491,North America,9.99,69.93,High Engagement
13051,Basic,12,201.91263029523623,Asia,9.99,119.88,Medium Engagement
13052,Basic,6,230.12012523335653,Europe,9.99,59.94,Medium Engagement
13053,Basic,2,248.6489042306338,North America,9.99,19.98,Medium Engagement
13054,Basic,11,452.3746626952816,Europe,9.99,109.89,High Engagement
13055,Basic,12,248.6489042306338,Europe,9.99,119.88,Medium Engagement
13056,Standard,2,186.17686894888263,Latin America,14.99,29.98,Medium Engagement
13057,Basic,11,314.79426624718343,Europe,9.99,109.89,Medium Engagement
13058,Premium,7,307.6851834482525,Latin America,19.99,139.92999999999998,Medium Engagement
13059,Standard,1,235.9204732315087,Europe,14.99,14.99,Medium Engagement
13060,Basic,2,313.0455034587537,Latin America,9.99,19.98,Medium Engagement
13061,Premium,12,188.10310293768515,North America,19.99,239.88,Medium Engagement
13062,Standard,8,213.03112937880607,Asia,14.99,119.92,Medium Engagement
13063,Premium,6,99.23375090754527,Asia,19.99,119.94,Low Engagement
13064,Basic,2,150.70366868353278,Latin America,9.99,19.98,Medium Engagement
13065,Basic,7,385.57231042530145,North America,9.99,69.93,High Engagement
13066,Basic,4,373.1071470791736,Latin America,9.99,39.96,High Engagement
13067,Basic,2,254.9341486486722,Latin America,9.99,19.98,Medium Engagement
13068,Standard,12,374.7198585392378,North America,14.99,179.88,High Engagement
13069,Standard,6,237.99441350437715,Europe,14.99,89.94,Medium Engagement
13070,Premium,11,231.7442273074069,Europe,19.99,219.89,Medium Engagement
13071,Basic,9,254.23829863491673,North America,9.99,89.91,Medium Engagement
13072,Premium,11,240.63088035073258,Latin America,19.99,219.89,Medium Engagement
13073,Standard,9,233.86027573298648,Asia,14.99,134.91,Medium Engagement
13074,Basic,8,335.75485803621643,Latin America,9.99,79.92,Medium Engagement
13075,Basic,3,261.26017404671524,Europe,9.99,29.97,Medium Engagement
13076,Standard,3,303.43613233253535,North America,14.99,44.97,Medium Engagement
13077,Standard,2,327.3535393957998,North America,14.99,29.98,Medium Engagement
13078,Standard,5,279.113934674105,North America,14.99,74.95,Medium Engagement
13079,Standard,12,177.2296505568821,Europe,14.99,179.88,Medium Engagement
13080,Standard,4,148.53505832769707,Latin America,14.99,59.96,Low Engagement
13081,Basic,7,261.1585476105479,North America,9.99,69.93,Medium Engagement
13082,Standard,4,237.1557771381299,Asia,14.99,59.96,Medium Engagement
13083,Basic,9,256.5543571690091,North America,9.99,89.91,Medium Engagement
13084,Basic,12,248.79594705635603,Latin America,9.99,119.88,Medium Engagement
13085,Standard,12,443.7680245124925,Europe,14.99,179.88,High Engagement
13086,Standard,2,150.23303082689966,Asia,14.99,29.98,Medium Engagement
13087,Basic,11,100.75402976341564,Asia,9.99,109.89,Low Engagement
13088,Standard,6,274.9282625139707,North America,14.99,89.94,Medium Engagement
13089,Standard,7,221.76830840588536,Latin America,14.99,104.93,Medium Engagement
13090,Standard,4,273.70509022974636,North America,14.99,59.96,Medium Engagement
13091,Premium,6,293.7912266713001,Asia,19.99,119.94,Medium Engagement
13092,Basic,7,346.30785213841733,North America,9.99,69.93,Medium Engagement
13093,Premium,4,136.95806347120464,Latin America,19.99,79.96,Low Engagement
13094,Standard,8,208.24615766071278,Europe,14.99,119.92,Medium Engagement
13095,Premium,9,282.1570944160573,Asia,19.99,179.91,Medium Engagement
13096,Standard,1,307.784769676542,Latin America,14.99,14.99,Medium Engagement
13097,Premium,7,414.50871627162894,North America,19.99,139.92999999999998,High Engagement
13098,Standard,9,321.67779783354,Asia,14.99,134.91,Medium Engagement
13099,Premium,12,248.6489042306338,North America,19.99,239.88,Medium Engagement
13100,Premium,10,183.21731852930037,North America,19.99,199.89999999999998,Medium Engagement
13101,Premium,5,207.67826104607354,Europe,19.99,99.94999999999999,Medium Engagement
13102,Basic,12,205.54728827821702,North America,9.99,119.88,Medium Engagement
13103,Premium,2,299.14252213853206,North America,19.99,39.98,Medium Engagement
13104,Basic,10,269.2748084189373,Latin America,9.99,99.9,Medium Engagement
13105,Standard,6,150.72628218683658,North America,14.99,89.94,Medium Engagement
13106,Premium,12,217.30738981821753,Europe,19.99,239.88,Medium Engagement
13107,Standard,12,315.8160665088566,North America,14.99,179.88,Medium Engagement
13108,Standard,7,276.3746766230544,North America,14.99,104.93,Medium Engagement
13109,Premium,2,292.6483462009578,North America,19.99,39.98,Medium Engagement
13110,Basic,2,278.71912825429473,Asia,9.99,19.98,Medium Engagement
13111,Premium,10,371.98230509566446,Europe,19.99,199.89999999999998,High Engagement
13112,Standard,12,267.70322978682776,Asia,14.99,179.88,Medium Engagement
13113,Standard,10,221.04829015969764,Europe,14.99,149.9,Medium Engagement
13114,Premium,1,181.31837191498295,Europe,19.99,19.99,Medium Engagement
13115,Basic,4,268.7207093657284,Latin America,9.99,39.96,Medium Engagement
13116,Basic,7,66.94719889186871,Asia,9.99,69.93,Low Engagement
13117,Standard,9,236.17832486254662,Europe,14.99,134.91,Medium Engagement
13118,Standard,3,234.5620105058992,Europe,14.99,44.97,Medium Engagement
13119,Basic,12,147.66468597870391,Latin America,9.99,119.88,Low Engagement
13120,Premium,11,180.3800621008003,Asia,19.99,219.89,Medium Engagement
13121,Standard,7,310.7243147611181,North America,14.99,104.93,Medium Engagement
13122,Basic,7,267.3033811806222,Latin America,9.99,69.93,Medium Engagement
13123,Standard,7,257.63412502804954,Europe,14.99,104.93,Medium Engagement
13124,Premium,2,272.9760650449017,Asia,19.99,39.98,Medium Engagement
13125,Basic,6,256.9470690961693,Europe,9.99,59.94,Medium Engagement
13126,Standard,2,343.2146922143736,Latin America,14.99,29.98,Medium Engagement
13127,Premium,6,259.25718862777364,Latin America,19.99,119.94,Medium Engagement
13128,Standard,10,140.63401646359372,Asia,14.99,149.9,Low Engagement
13129,Premium,3,372.2597473655808,Latin America,19.99,59.97,High Engagement
13130,Premium,2,277.77552004966344,Latin America,19.99,39.98,Medium Engagement
13131,Basic,12,205.80597019036992,North America,9.99,119.88,Medium Engagement
13132,Premium,6,155.9948711278736,Europe,19.99,119.94,Medium Engagement
13133,Standard,2,279.6935665718534,North America,14.99,29.98,Medium Engagement
13134,Premium,5,241.21209962692183,North America,19.99,99.94999999999999,Medium Engagement
13135,Premium,2,368.06100895243065,Asia,19.99,39.98,High Engagement
13136,Basic,3,224.0569539499879,Latin America,9.99,29.97,Medium Engagement
13137,Premium,3,187.19644077381497,Europe,19.99,59.97,Medium Engagement
13138,Premium,6,317.18471636769465,Europe,19.99,119.94,Medium Engagement
13139,Standard,6,319.39614195376237,Europe,14.99,89.94,Medium Engagement
13140,Basic,10,262.6488525707647,Latin America,9.99,99.9,Medium Engagement
13141,Basic,3,300.72677857561814,Europe,9.99,29.97,Medium Engagement
13142,Basic,3,247.17346594433215,Europe,9.99,29.97,Medium Engagement
13143,Premium,12,267.5398825756935,Latin America,19.99,239.88,Medium Engagement
13144,Basic,1,337.37431619229426,Asia,9.99,9.99,Medium Engagement
13145,Premium,7,296.8988750516127,Europe,19.99,139.92999999999998,Medium Engagement
13146,Premium,8,237.30441712505313,Latin America,19.99,159.92,Medium Engagement
13147,Standard,2,351.4271909444613,North America,14.99,29.98,High Engagement
13148,Standard,4,72.63584704063658,Latin America,14.99,59.96,Low Engagement
13149,Standard,10,403.9054983566451,North America,14.99,149.9,High Engagement
13150,Standard,7,122.05306788319486,Latin America,14.99,104.93,Low Engagement
13151,Standard,8,202.9680381420778,Europe,14.99,119.92,Medium Engagement
13152,Premium,1,246.93118486036983,Asia,19.99,19.99,Medium Engagement
13153,Premium,4,239.0139496953879,Asia,19.99,79.96,Medium Engagement
13154,Basic,6,325.4808280019916,Europe,9.99,59.94,Medium Engagement
13155,Premium,3,170.66225360423243,North America,19.99,59.97,Medium Engagement
13156,Premium,5,269.55751131122975,Latin America,19.99,99.94999999999999,Medium Engagement
13157,Standard,10,206.63409263351846,Europe,14.99,149.9,Medium Engagement
13158,Premium,9,272.13557345030625,Latin America,19.99,179.91,Medium Engagement
13159,Standard,11,245.14208051515925,Europe,14.99,164.89000000000001,Medium Engagement
13160,Basic,3,256.97017395122333,Europe,9.99,29.97,Medium Engagement
13161,Basic,5,208.75563756517408,Latin America,9.99,49.95,Medium Engagement
13162,Premium,8,211.74520374279382,Asia,19.99,159.92,Medium Engagement
13163,Basic,6,271.545438552057,Asia,9.99,59.94,Medium Engagement
13164,Premium,4,320.7786629317033,North America,19.99,79.96,Medium Engagement
13165,Basic,8,205.12904993516142,Latin America,9.99,79.92,Medium Engagement
13166,Standard,11,184.8424341570318,North America,14.99,164.89000000000001,Medium Engagement
13167,Standard,3,296.00951242538775,Europe,14.99,44.97,Medium Engagement
13168,Standard,3,247.5622080206733,North America,14.99,44.97,Medium Engagement
13169,Standard,4,312.2873600489464,Europe,14.99,59.96,Medium Engagement
13170,Premium,9,182.06520899716395,Latin America,19.99,179.91,Medium Engagement
13171,Basic,5,248.6489042306338,Latin America,9.99,49.95,Medium Engagement
